gene_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
ENSG00000272288|ILRUN-AS1,0,0,0,0,0,0
ENSG00000299678,0,0,0,0,0,0
ENSG00000186328|ATP6V1FP1,0,0,0,0,0,0
ENSG00000300346,0,0,0,0,0,0
ENSG00000300321,0,0,0,0,0,0
ENSG00000217130|RPS10P13,0,0,0,0,0,0
ENSG00000124562|SNRPC,0,0,0,0,0,0
ENSG00000065060|BLTP3A,0,0,0,0,0,0
ENSG00000206717|Y_RNA,0,0,0,0,0,0
ENSG00000252106|RNY3P15,0,0,0,0,0,0
ENSG00000064995|TAF11,0,0,0,0,0,0
ENSG00000064999|ANKS1A,0,0,0,0,0,0
ENSG00000187762|HSPE1P11,0,0,0,0,0,0
ENSG00000286550,0,0,0,0,0,0
ENSG00000299947,0,0,0,0,0,0
ENSG00000273870,0,0,0,0,0,0
ENSG00000124678|TCP11,0,0,0,0,0,0
ENSG00000305352,0,0,0,0,0,0
ENSG00000305375,0,0,0,0,0,0
ENSG00000146197|SCUBE3,0,0,0,0,0,0
ENSG00000272374|SCUBE3-AS1,0,0,0,0,0,0
ENSG00000065029|ZNF76,0,0,0,0,0,0
ENSG00000217004,0,0,0,0,0,0
ENSG00000023892|DEF6,0,0,0,0,0,0
ENSG00000112033|PPARD,0,0,0,0,0,0
ENSG00000297330,0,0,0,0,0,0
ENSG00000297349,0,0,0,0,0,0
ENSG00000303476,0,0,0,0,0,0
ENSG00000227154|MKRN6P,0,0,0,0,0,0
ENSG00000112039|FANCE,0,0,0,0,0,0
ENSG00000198755|RPL10A,0,0,0,0,0,0
ENSG00000276712|MIR7111,0,0,0,0,0,0
ENSG00000304435,0,0,0,0,0,0
ENSG00000007866|TEAD3,0,0,0,0,0,0
ENSG00000228559|LINC03135,0,0,0,0,0,0
ENSG00000112041|TULP1,0,0,0,0,0,0
ENSG00000219023|RPS15AP19,0,0,0,0,0,0
ENSG00000289456,0,0,0,0,0,0
ENSG00000096060|FKBP5,0,0,0,0,0,0
ENSG00000218749|RPL36P9,0,0,0,0,0,0
ENSG00000287458,0,0,0,0,0,0
ENSG00000212579,0,0,0,0,0,0
ENSG00000265527|MIR5690,0,0,0,0,0,0
ENSG00000299371,0,0,0,0,0,0
ENSG00000299402,0,0,0,0,0,0
ENSG00000232909,0,0,0,0,0,0
ENSG00000157343|ARMC12,0,0,0,0,0,0
ENSG00000288747,0,0,0,0,0,0
ENSG00000220734|CMPK1P1,0,0,0,0,0,0
ENSG00000307849,0,0,0,0,0,0
ENSG00000196748|CLPSL2,0,0,0,0,0,0
ENSG00000204140|CLPSL1,0,0,0,0,0,0
ENSG00000137392|CLPS,0,0,0,0,0,0
ENSG00000197753|LHFPL5,0,0,0,0,0,0
ENSG00000096063|SRPK1,0,0,0,0,0,0
ENSG00000304790,0,0,0,0,0,0
ENSG00000112053|SLC26A8,0,0,0,0,0,0
ENSG00000271304|DPRXP2,0,0,0,0,0,0
ENSG00000293345,0,0,0,0,0,0
ENSG00000112062|MAPK14,0,0,0,0,0,0
ENSG00000237719|NUDT5P1,0,0,0,0,0,0
ENSG00000246982|BRPF3-AS1,0,0,0,0,0,0
ENSG00000156711|MAPK13,0,0,0,0,0,0
ENSG00000306281,0,0,0,0,0,0
ENSG00000096070|BRPF3,0,0,0,0,0,0
ENSG00000303658,0,0,0,0,0,0
ENSG00000180316|PNPLA1,0,0,0,0,0,0
ENSG00000189325|BNIP5,0,0,0,0,0,0
ENSG00000297259,0,0,0,0,0,0
ENSG00000010030|ETV7,0,0,0,0,0,0
ENSG00000224666|ETV7-AS1,0,0,0,0,0,0
ENSG00000179165|PXT1,0,0,0,0,0,0
ENSG00000295222,0,0,0,0,0,0
ENSG00000302487,0,0,0,0,0,0
ENSG00000112078|KCTD20,0,0,0,0,0,0
ENSG00000240733|RN7SL502P,0,0,0,0,0,0
ENSG00000112079|STK38,0,0,0,0,0,0
ENSG00000239964|RN7SL748P,0,0,0,0,0,0
ENSG00000112081|SRSF3,0,0,0,0,0,0
ENSG00000301446,0,0,0,0,0,0
ENSG00000263894|MIR3925,0,0,0,0,0,0
ENSG00000238554|RNU1-88P,0,0,0,0,0,0
ENSG00000301272,0,0,0,0,0,0
ENSG00000251864|Y_RNA,0,0,0,0,0,0
ENSG00000281450|PANDAR,0,0,0,0,0,0
ENSG00000213500|LAP3P2,0,0,0,0,0,0
ENSG00000124762|CDKN1A,0,0,0,0,0,0
ENSG00000285244|DINOL,0,0,0,0,0,0
ENSG00000255587|RAB44,0,0,0,0,0,0
ENSG00000220349|GPR166P,0,0,0,0,0,0
ENSG00000124772|CPNE5,0,0,0,0,0,0
ENSG00000285888,0,0,0,0,0,0
ENSG00000296832,0,0,0,0,0,0
ENSG00000287891,0,0,0,0,0,0
ENSG00000137168|PPIL1,0,0,0,0,0,0
ENSG00000198663|C6orf89,0,0,0,0,0,0
ENSG00000298791,0,0,0,0,0,0
ENSG00000232598,0,0,0,0,0,0
ENSG00000164530|PI16,0,0,0,0,0,0
ENSG00000305031,0,0,0,0,0,0
ENSG00000137409|MTCH1,0,0,0,0,0,0
ENSG00000146192|FGD2,0,0,0,0,0,0
ENSG00000296499,0,0,0,0,0,0
ENSG00000226976|COX6A1P2,0,0,0,0,0,0
ENSG00000296613,0,0,0,0,0,0
ENSG00000216412|RPL12P2,0,0,0,0,0,0
ENSG00000296540,0,0,0,0,0,0
ENSG00000296576,0,0,0,0,0,0
ENSG00000296558,0,0,0,0,0,0
ENSG00000296517,0,0,0,0,0,0
ENSG00000296595,0,0,0,0,0,0
ENSG00000301043,0,0,0,0,0,0
ENSG00000137193|PIM1,0,0,0,0,0,0
ENSG00000295829,0,0,0,0,0,0
ENSG00000172738|TMEM217,0,0,0,0,0,0
ENSG00000286105|TMEM217B,0,0,0,0,0,0
ENSG00000297924,0,0,0,0,0,0
ENSG00000065491|TBC1D22B,0,0,0,0,0,0
ENSG00000275550,0,0,0,0,0,0
ENSG00000286672,0,0,0,0,0,0
ENSG00000112130|RNF8,0,0,0,0,0,0
ENSG00000239953|RN7SL273P,0,0,0,0,0,0
ENSG00000304688,0,0,0,0,0,0
ENSG00000137200|CMTR1,0,0,0,0,0,0
ENSG00000198937|CCDC167,0,0,0,0,0,0
ENSG00000204110|LINC02520,0,0,0,0,0,0
ENSG00000307919,0,0,0,0,0,0
ENSG00000293212,0,0,0,0,0,0
ENSG00000229559,0,0,0,0,0,0
ENSG00000309723,0,0,0,0,0,0
ENSG00000263926|MIR4462,0,0,0,0,0,0
ENSG00000279942,0,0,0,0,0,0
ENSG00000112139|MDGA1,0,0,0,0,0,0
ENSG00000303805,0,0,0,0,0,0
ENSG00000304838,0,0,0,0,0,0
ENSG00000294921,0,0,0,0,0,0
ENSG00000294941,0,0,0,0,0,0
ENSG00000305289,0,0,0,0,0,0
ENSG00000225945|ZFAND3-DT,0,0,0,0,0,0
ENSG00000156639|ZFAND3,0,0,0,0,0,0
ENSG00000243313|RN7SL285P,0,0,0,0,0,0
ENSG00000200597|RNVU1-33,0,0,0,0,0,0
ENSG00000218521|ITGAEP1,0,0,0,0,0,0
ENSG00000183826|BTBD9,0,0,0,0,0,0
ENSG00000200706,0,0,0,0,0,0
ENSG00000226533|BTBD9-AS1,0,0,0,0,0,0
ENSG00000199938|Y_RNA,0,0,0,0,0,0
ENSG00000217227|TFGP1,0,0,0,0,0,0
ENSG00000298390,0,0,0,0,0,0
ENSG00000124767|GLO1,0,0,0,0,0,0
ENSG00000236355|DNAH8-DT,0,0,0,0,0,0
ENSG00000124721|DNAH8,0,0,0,0,0,0
ENSG00000244297|RN7SL465P,0,0,0,0,0,0
ENSG00000219273|DNAJC2P1,0,0,0,0,0,0
ENSG00000212586,0,0,0,0,0,0
ENSG00000231150|DNAH8-AS1,0,0,0,0,0,0
ENSG00000220076,0,0,0,0,0,0
ENSG00000220556,0,0,0,0,0,0
ENSG00000112164|GLP1R,0,0,0,0,0,0
ENSG00000112167|SAYSD1,0,0,0,0,0,0
ENSG00000217165|ANKRD18EP,0,0,0,0,0,0
ENSG00000300564,0,0,0,0,0,0
ENSG00000164626|KCNK5,0,0,0,0,0,0
ENSG00000299812,0,0,0,0,0,0
ENSG00000124780|KCNK17,0,0,0,0,0,0
ENSG00000095981|KCNK16,0,0,0,0,0,0
ENSG00000164627|KIF6,0,0,0,0,0,0
ENSG00000218986|ANKRD39P1,0,0,0,0,0,0
ENSG00000231276|E2F4P1,0,0,0,0,0,0
ENSG00000252990|RNU1-54P,0,0,0,0,0,0
ENSG00000146122|DAAM2,0,0,0,0,0,0
ENSG00000308921,0,0,0,0,0,0
ENSG00000281969,0,0,0,0,0,0
ENSG00000235033|DAAM2-AS1,0,0,0,0,0,0
ENSG00000124615|MOCS1,0,0,0,0,0,0
ENSG00000293066,0,0,0,0,0,0
ENSG00000180211|RPL23P6,0,0,0,0,0,0
ENSG00000296769,0,0,0,0,0,0
ENSG00000220586|TUBBP9,0,0,0,0,0,0
ENSG00000299564,0,0,0,0,0,0
ENSG00000298093,0,0,0,0,0,0
ENSG00000227131,0,0,0,0,0,0
ENSG00000204091|TDRG1,0,0,0,0,0,0
ENSG00000296324,0,0,0,0,0,0
ENSG00000226070|LINC00951,0,0,0,0,0,0
ENSG00000156564|LRFN2,0,0,0,0,0,0
ENSG00000252767|RNU6-250P,0,0,0,0,0,0
ENSG00000236075,0,0,0,0,0,0
ENSG00000226454,0,0,0,0,0,0
ENSG00000300393,0,0,0,0,0,0
ENSG00000298454,0,0,0,0,0,0
ENSG00000237947,0,0,0,0,0,0
ENSG00000300353,0,0,0,0,0,0
ENSG00000303784,0,0,0,0,0,0
ENSG00000295882,0,0,0,0,0,0
ENSG00000293636,0,0,0,0,0,0
ENSG00000296633,0,0,0,0,0,0
ENSG00000296619,0,0,0,0,0,0
ENSG00000296599,0,0,0,0,0,0
ENSG00000124602|UNC5CL,0,0,0,0,0,0
ENSG00000124596|OARD1,0,0,0,0,0,0
ENSG00000112212|TSPO2,0,0,0,0,0,0
ENSG00000124701|APOBEC2,0,0,0,0,0,0
ENSG00000001167|NFYA,0,0,0,0,0,0
ENSG00000287678,0,0,0,0,0,0
ENSG00000161912|ADCY10P1,0,0,0,0,0,0
ENSG00000290554|ADCY10P1,0,0,0,0,0,0
ENSG00000161911|TREML1,0,0,0,0,0,0
ENSG00000290034,0,0,0,0,0,0
ENSG00000095970|TREM2,0,0,0,0,0,0
ENSG00000296086,0,0,0,0,0,0
ENSG00000112195|TREML2,0,0,0,0,0,0
ENSG00000296815,0,0,0,0,0,0
ENSG00000290563,0,0,0,0,0,0
ENSG00000184106|TREML3P,0,0,0,0,0,0
ENSG00000188056|TREML4,0,0,0,0,0,0
ENSG00000212176|RNA5SP207,0,0,0,0,0,0
ENSG00000225690|TREML5P,0,0,0,0,0,0
ENSG00000274256,0,0,0,0,0,0
ENSG00000278745,0,0,0,0,0,0
ENSG00000124731|TREM1,0,0,0,0,0,0
ENSG00000218809,0,0,0,0,0,0
ENSG00000206745|RNU6-643P,0,0,0,0,0,0
ENSG00000213461|RPL32P15,0,0,0,0,0,0
ENSG00000306154,0,0,0,0,0,0
ENSG00000096264|NCR2,0,0,0,0,0,0
ENSG00000300198,0,0,0,0,0,0
ENSG00000300220,0,0,0,0,0,0
ENSG00000294360,0,0,0,0,0,0
ENSG00000307671,0,0,0,0,0,0
ENSG00000279284,0,0,0,0,0,0
ENSG00000280371,0,0,0,0,0,0
ENSG00000298479,0,0,0,0,0,0
ENSG00000234753|FOXP4-AS1,0,0,0,0,0,0
ENSG00000295120,0,0,0,0,0,0
ENSG00000226917|LINC01276,0,0,0,0,0,0
ENSG00000137166|FOXP4,0,0,0,0,0,0
ENSG00000306207,0,0,0,0,0,0
ENSG00000266494|MIR4641,0,0,0,0,0,0
ENSG00000112559|MDFI,0,0,0,0,0,0
ENSG00000230913|NPM1P51,0,0,0,0,0,0
ENSG00000309839,0,0,0,0,0,0
ENSG00000112561|TFEB,0,0,0,0,0,0
ENSG00000231102,0,0,0,0,0,0
ENSG00000096088|PGC,0,0,0,0,0,0
ENSG00000269387,0,0,0,0,0,0
ENSG00000137218|FRS3,0,0,0,0,0,0
ENSG00000124593,0,0,0,0,0,0
ENSG00000278224|PRICKLE4,0,0,0,0,0,0
ENSG00000214736|TOMM6,0,0,0,0,0,0
ENSG00000164663|USP49,0,0,0,0,0,0
ENSG00000268745,0,0,0,0,0,0
ENSG00000288721,0,0,0,0,0,0
ENSG00000206977,0,0,0,0,0,0
ENSG00000227516,0,0,0,0,0,0
ENSG00000298081,0,0,0,0,0,0
ENSG00000298067,0,0,0,0,0,0
ENSG00000124641|MED20,0,0,0,0,0,0
ENSG00000207371|Y_RNA,0,0,0,0,0,0
ENSG00000112578|BYSL,0,0,0,0,0,0
ENSG00000112576|CCND3,0,0,0,0,0,0
ENSG00000300006,0,0,0,0,0,0
ENSG00000206875|RNU6-761P,0,0,0,0,0,0
ENSG00000223946,0,0,0,0,0,0
ENSG00000137413|TAF8,0,0,0,0,0,0
ENSG00000188112|C6orf132,0,0,0,0,0,0
ENSG00000287363|CIMIP3,0,0,0,0,0,0
ENSG00000290147|GUCA1ANB-GUCA1A,0,0,0,0,0,0
ENSG00000048545|GUCA1A,0,0,0,0,0,0
ENSG00000112599|GUCA1B,0,0,0,0,0,0
ENSG00000289216,0,0,0,0,0,0
ENSG00000048544|MRPS10,0,0,0,0,0,0
ENSG00000124496|TRERF1,0,0,0,0,0,0
ENSG00000306367,0,0,0,0,0,0
ENSG00000293992,0,0,0,0,0,0
ENSG00000237107|RPL36AP5,0,0,0,0,0,0
ENSG00000304177,0,0,0,0,0,0
ENSG00000308738,0,0,0,0,0,0
ENSG00000308721,0,0,0,0,0,0
ENSG00000024048|UBR2,0,0,0,0,0,0
ENSG00000310435,0,0,0,0,0,0
ENSG00000206848|RNU6-890P,0,0,0,0,0,0
ENSG00000308061,0,0,0,0,0,0
ENSG00000112619|PRPH2,0,0,0,0,0,0
ENSG00000299695,0,0,0,0,0,0
ENSG00000213435|ATP6V0CP3,0,0,0,0,0,0
ENSG00000124659|TBCC,0,0,0,0,0,0
ENSG00000112624|BICRAL,0,0,0,0,0,0
ENSG00000146223|RPL7L1,0,0,0,0,0,0
ENSG00000221821|PEX39,0,0,0,0,0,0
ENSG00000288010,0,0,0,0,0,0
ENSG00000171611|PTCRA,0,0,0,0,0,0
ENSG00000287825,0,0,0,0,0,0
ENSG00000137161|CNPY3,0,0,0,0,0,0
ENSG00000231113|LINC02976,0,0,0,0,0,0
ENSG00000294356,0,0,0,0,0,0
ENSG00000181524|RPL24P4,0,0,0,0,0,0
ENSG00000124587|PEX6,0,0,0,0,0,0
ENSG00000124713|GNMT,0,0,0,0,0,0
ENSG00000290049,0,0,0,0,0,0
ENSG00000112640|PPP2R5D,0,0,0,0,0,0
ENSG00000124733|MEA1,0,0,0,0,0,0
ENSG00000124702|KLHDC3,0,0,0,0,0,0
ENSG00000124541|RRP36,0,0,0,0,0,0
ENSG00000272223,0,0,0,0,0,0
ENSG00000240625|RN7SL403P,0,0,0,0,0,0
ENSG00000044090|CUL7,0,0,0,0,0,0
ENSG00000137171|KLC4,0,0,0,0,0,0
ENSG00000288564,0,0,0,0,0,0
ENSG00000112651|MRPL2,0,0,0,0,0,0
ENSG00000272170|KLC4-AS1,0,0,0,0,0,0
ENSG00000112655|PTK7,0,0,0,0,0,0
ENSG00000298885,0,0,0,0,0,0
ENSG00000307823,0,0,0,0,0,0
ENSG00000112658|SRF,0,0,0,0,0,0
ENSG00000294565,0,0,0,0,0,0
ENSG00000112659|CUL9,0,0,0,0,0,0
ENSG00000245261|CUL9-AS1,0,0,0,0,0,0
ENSG00000112667|DNPH1,0,0,0,0,0,0
ENSG00000146216|TTBK1,0,0,0,0,0,0
ENSG00000137204|SLC22A7,0,0,0,0,0,0
ENSG00000146215|CRIP3,0,0,0,0,0,0
ENSG00000171467|ZNF318,0,0,0,0,0,0
ENSG00000219222|RPL12P47,0,0,0,0,0,0
ENSG00000220614|RPL34P14,0,0,0,0,0,0
ENSG00000303420,0,0,0,0,0,0
ENSG00000179157|RPS2P28,0,0,0,0,0,0
ENSG00000226558,0,0,0,0,0,0
ENSG00000287055,0,0,0,0,0,0
ENSG00000287266,0,0,0,0,0,0
ENSG00000124574|ABCC10,0,0,0,0,0,0
ENSG00000276770|MIR6780B,0,0,0,0,0,0
ENSG00000171462|DLK2,0,0,0,0,0,0
ENSG00000207076|RNU6-1113P,0,0,0,0,0,0
ENSG00000137221|TJAP1,0,0,0,0,0,0
ENSG00000204052|LRRC73,0,0,0,0,0,0
ENSG00000171453|POLR1C,0,0,0,0,0,0
ENSG00000137207|YIPF3,0,0,0,0,0,0
ENSG00000271754,0,0,0,0,0,0
ENSG00000124571|XPO5,0,0,0,0,0,0
ENSG00000219470|RPS2P29,0,0,0,0,0,0
ENSG00000252218,0,0,0,0,0,0
ENSG00000170734|POLH,0,0,0,0,0,0
ENSG00000203362|POLH-AS1,0,0,0,0,0,0
ENSG00000172432|GTPBP2,0,0,0,0,0,0
ENSG00000124688|MAD2L1BP,0,0,0,0,0,0
ENSG00000172426|RSPH9,0,0,0,0,0,0
ENSG00000096080|MRPS18A,0,0,0,0,0,0
ENSG00000310441,0,0,0,0,0,0
ENSG00000310424,0,0,0,0,0,0
ENSG00000218107|EXOSC8P1,0,0,0,0,0,0
ENSG00000236961,0,0,0,0,0,0
ENSG00000112715|VEGFA,0,0,0,0,0,0
ENSG00000272114,0,0,0,0,0,0
ENSG00000283573,0,0,0,0,0,0
ENSG00000294041,0,0,0,0,0,0
ENSG00000294060,0,0,0,0,0,0
ENSG00000283215|LINC02537,0,0,0,0,0,0
ENSG00000293908,0,0,0,0,0,0
ENSG00000289313|LINC01512,0,0,0,0,0,0
ENSG00000293949,0,0,0,0,0,0
ENSG00000237686|SCIRT,0,0,0,0,0,0
ENSG00000289609,0,0,0,0,0,0
ENSG00000294009,0,0,0,0,0,0
ENSG00000181577|LINC03040,0,0,0,0,0,0
ENSG00000231881,0,0,0,0,0,0
ENSG00000183239|RPL29P16,0,0,0,0,0,0
ENSG00000287562,0,0,0,0,0,0
ENSG00000180992|MRPL14,0,0,0,0,0,0
ENSG00000137216|TMEM63B,0,0,0,0,0,0
ENSG00000297496,0,0,0,0,0,0
ENSG00000137225|CAPN11,0,0,0,0,0,0
ENSG00000265439|RN7SL811P,0,0,0,0,0,0
ENSG00000262179|MYMX,0,0,0,0,0,0
ENSG00000112759|SLC29A1,0,0,0,0,0,0
ENSG00000296617,0,0,0,0,0,0
ENSG00000096384|HSP90AB1,0,0,0,0,0,0
ENSG00000157593|SLC35B2,0,0,0,0,0,0
ENSG00000284427|MIR4647,0,0,0,0,0,0
ENSG00000146232|NFKBIE,0,0,0,0,0,0
ENSG00000178233|TMEM151B,0,0,0,0,0,0
ENSG00000272442,0,0,0,0,0,0
ENSG00000146221|TCTE1,0,0,0,0,0,0
ENSG00000124608|AARS2,0,0,0,0,0,0
ENSG00000249481|SPATS1,0,0,0,0,0,0
ENSG00000296265,0,0,0,0,0,0
ENSG00000096401|CDC5L,0,0,0,0,0,0
ENSG00000266619|MIR4642,0,0,0,0,0,0
ENSG00000303259,0,0,0,0,0,0
ENSG00000309400,0,0,0,0,0,0
ENSG00000237530,0,0,0,0,0,0
ENSG00000301967,0,0,0,0,0,0
ENSG00000279076,0,0,0,0,0,0
ENSG00000308187,0,0,0,0,0,0
ENSG00000305504,0,0,0,0,0,0
ENSG00000286417,0,0,0,0,0,0
ENSG00000196284|SUPT3H,0,0,0,0,0,0
ENSG00000270900|NUDT19P4,0,0,0,0,0,0
ENSG00000276156,0,0,0,0,0,0
ENSG00000277769|RBM22P4,0,0,0,0,0,0
ENSG00000219384,0,0,0,0,0,0
ENSG00000207769|MIR586,0,0,0,0,0,0
ENSG00000124813|RUNX2,0,0,0,0,0,0
ENSG00000309252,0,0,0,0,0,0
ENSG00000271857,0,0,0,0,0,0
ENSG00000261080|RUNX2-AS1,0,0,0,0,0,0
ENSG00000296026,0,0,0,0,0,0
ENSG00000305464,0,0,0,0,0,0
ENSG00000305787,0,0,0,0,0,0
ENSG00000112782|CLIC5,0,0,0,0,0,0
ENSG00000302748,0,0,0,0,0,0
ENSG00000212468|RNU6-754P,0,0,0,0,0,0
ENSG00000231769,0,0,0,0,0,0
ENSG00000001561|ENPP4,0,0,0,0,0,0
ENSG00000112796|ENPP5,0,0,0,0,0,0
ENSG00000229349|ACTG1P9,0,0,0,0,0,0
ENSG00000307590,0,0,0,0,0,0
ENSG00000172348|RCAN2,0,0,0,0,0,0
ENSG00000307576,0,0,0,0,0,0
ENSG00000226541|RPL36P10,0,0,0,0,0,0
ENSG00000236466|RCAN2-DT,0,0,0,0,0,0
ENSG00000146233|CYP39A1,0,0,0,0,0,0
ENSG00000153291|SLC25A27,0,0,0,0,0,0
ENSG00000242973|TDRD6-AS1,0,0,0,0,0,0
ENSG00000180113|TDRD6,0,0,0,0,0,0
ENSG00000146070|PLA2G7,0,0,0,0,0,0
ENSG00000230062|ANKRD66,0,0,0,0,0,0
ENSG00000236164,0,0,0,0,0,0
ENSG00000112818|MEP1A,0,0,0,0,0,0
ENSG00000069122|ADGRF5,0,0,0,0,0,0
ENSG00000225730|ADGRF5-AS1,0,0,0,0,0,0
ENSG00000153292|ADGRF1,0,0,0,0,0,0
ENSG00000305542,0,0,0,0,0,0
ENSG00000308087,0,0,0,0,0,0
ENSG00000146072|TNFRSF21,0,0,0,0,0,0
ENSG00000302549,0,0,0,0,0,0
ENSG00000271328|B3GNTL1P2,0,0,0,0,0,0
ENSG00000287485,0,0,0,0,0,0
ENSG00000296682,0,0,0,0,0,0
ENSG00000307593,0,0,0,0,0,0
ENSG00000270761|CD2AP-DT,0,0,0,0,0,0
ENSG00000198087|CD2AP,0,0,0,0,0,0
ENSG00000199762|Y_RNA,0,0,0,0,0,0
ENSG00000216813|RPS12P14,0,0,0,0,0,0
ENSG00000293467,0,0,0,0,0,0
ENSG00000164393|ADGRF2P,0,0,0,0,0,0
ENSG00000153294|ADGRF4,0,0,0,0,0,0
ENSG00000252711|RN7SKP116,0,0,0,0,0,0
ENSG00000226594,0,0,0,0,0,0
ENSG00000298110,0,0,0,0,0,0
ENSG00000216616|RPL27AP7,0,0,0,0,0,0
ENSG00000124818|OPN5,0,0,0,0,0,0
ENSG00000200340|RNU1-105P,0,0,0,0,0,0
ENSG00000304494,0,0,0,0,0,0
ENSG00000244694|PTCHD4,0,0,0,0,0,0
ENSG00000309382,0,0,0,0,0,0
ENSG00000286811,0,0,0,0,0,0
ENSG00000226068|HNRNPA3P4,0,0,0,0,0,0
ENSG00000216835|RBMXP1,0,0,0,0,0,0
ENSG00000295504,0,0,0,0,0,0
ENSG00000278736,0,0,0,0,0,0
ENSG00000287137,0,0,0,0,0,0
ENSG00000271162|PRR11P1,0,0,0,0,0,0
ENSG00000218337|MTMR9P1,0,0,0,0,0,0
ENSG00000274867,0,0,0,0,0,0
ENSG00000297870,0,0,0,0,0,0
ENSG00000217631,0,0,0,0,0,0
ENSG00000252457|RNU7-65P,0,0,0,0,0,0
ENSG00000277043|EEF1A1P42,0,0,0,0,0,0
ENSG00000304516,0,0,0,0,0,0
ENSG00000146085|MMUT,0,0,0,0,0,0
ENSG00000031691|CENPQ,0,0,0,0,0,0
ENSG00000203972|GLYATL3,0,0,0,0,0,0
ENSG00000197261|C6orf141,0,0,0,0,0,0
ENSG00000301553,0,0,0,0,0,0
ENSG00000216998|CYP2AC1P,0,0,0,0,0,0
ENSG00000301537,0,0,0,0,0,0
ENSG00000112077|RHAG,0,0,0,0,0,0
ENSG00000306063,0,0,0,0,0,0
ENSG00000124490|CRISP2,0,0,0,0,0,0
ENSG00000235122,0,0,0,0,0,0
ENSG00000279127,0,0,0,0,0,0
ENSG00000096006|CRISP3,0,0,0,0,0,0
ENSG00000170950|PGK2,0,0,0,0,0,0
ENSG00000226707,0,0,0,0,0,0
ENSG00000124812|CRISP1,0,0,0,0,0,0
ENSG00000290804,0,0,0,0,0,0
ENSG00000214643|DEFB133,0,0,0,0,0,0
ENSG00000177684|DEFB114,0,0,0,0,0,0
ENSG00000214642|DEFB113,0,0,0,0,0,0
ENSG00000203970|DEFB110,0,0,0,0,0,0
ENSG00000180872|DEFB112,0,0,0,0,0,0
ENSG00000226733,0,0,0,0,0,0
ENSG00000286405,0,0,0,0,0,0
ENSG00000233470,0,0,0,0,0,0
ENSG00000230472,0,0,0,0,0,0
ENSG00000008197|TFAP2D,0,0,0,0,0,0
ENSG00000297125,0,0,0,0,0,0
ENSG00000008196|TFAP2B,0,0,0,0,0,0
ENSG00000303025,0,0,0,0,0,0
ENSG00000060303|RPS17P5,0,0,0,0,0,0
ENSG00000216913|TNPO3P2,0,0,0,0,0,0
ENSG00000230204|FTH1P5,0,0,0,0,0,0
ENSG00000294896,0,0,0,0,0,0
ENSG00000270306|TIAL1P1,0,0,0,0,0,0
ENSG00000232702|WTAPP2,0,0,0,0,0,0
ENSG00000304017,0,0,0,0,0,0
ENSG00000212532,0,0,0,0,0,0
ENSG00000214641|RPS15AP20,0,0,0,0,0,0
ENSG00000228689,0,0,0,0,0,0
ENSG00000170927|PKHD1,0,0,0,0,0,0
ENSG00000240641|RN7SL580P,0,0,0,0,0,0
ENSG00000302165,0,0,0,0,0,0
ENSG00000207604|MIR206,0,0,0,0,0,0
ENSG00000225613|LINCMD1,0,0,0,0,0,0
ENSG00000199080|MIR133B,0,0,0,0,0,0
ENSG00000112115|IL17A,0,0,0,0,0,0
ENSG00000300363,0,0,0,0,0,0
ENSG00000112116|IL17F,0,0,0,0,0,0
ENSG00000218363|SLC25A20P1,0,0,0,0,0,0
ENSG00000112118|MCM3,0,0,0,0,0,0
ENSG00000295329,0,0,0,0,0,0
ENSG00000295345,0,0,0,0,0,0
ENSG00000170915|PAQR8,0,0,0,0,0,0
ENSG00000096093|EFHC1,0,0,0,0,0,0
ENSG00000289276,0,0,0,0,0,0
ENSG00000065308|TRAM2,0,0,0,0,0,0
ENSG00000225791|TRAM2-AS1,0,0,0,0,0,0
ENSG00000310175,0,0,0,0,0,0
ENSG00000270382,0,0,0,0,0,0
ENSG00000291006,0,0,0,0,0,0
ENSG00000295381,0,0,0,0,0,0
ENSG00000216775,0,0,0,0,0,0
ENSG00000309588,0,0,0,0,0,0
ENSG00000096092|TMEM14A,0,0,0,0,0,0
ENSG00000220377|GSTA8P,0,0,0,0,0,0
ENSG00000271227|SREK1IP1P2,0,0,0,0,0,0
ENSG00000299443,0,0,0,0,0,0
ENSG00000301411,0,0,0,0,0,0
ENSG00000237674|GSTA7P,0,0,0,0,0,0
ENSG00000301390,0,0,0,0,0,0
ENSG00000244067|GSTA2,0,0,0,0,0,0
ENSG00000301341,0,0,0,0,0,0
ENSG00000217228|GSTA12P,0,0,0,0,0,0
ENSG00000301472,0,0,0,0,0,0
ENSG00000243955|GSTA1,0,0,0,0,0,0
ENSG00000301369,0,0,0,0,0,0
ENSG00000301455,0,0,0,0,0,0
ENSG00000223622|GSTA6P,0,0,0,0,0,0
ENSG00000301431,0,0,0,0,0,0
ENSG00000182793|GSTA5,0,0,0,0,0,0
ENSG00000230375|GSTA11P,0,0,0,0,0,0
ENSG00000309879,0,0,0,0,0,0
ENSG00000230845|GSTA10P,0,0,0,0,0,0
ENSG00000309866,0,0,0,0,0,0
ENSG00000174156|GSTA3,0,0,0,0,0,0
ENSG00000291036,0,0,0,0,0,0
ENSG00000243236|GSTA9P,0,0,0,0,0,0
